"cell","n_records","y","toc_median","mask","n_sites","y_sd","x_lon","y_lat"
1846218,1,-0.517698232776557,0.2936,"shelf",1,NA,121.750004128924,38.7499993428418
1846219,1,-0.455931955649724,0.34,"shelf",1,NA,121.850004132315,38.7499993428418
1846221,2,-0.206088414340522,0.63,"shelf",2,NA,122.050004139098,38.7499993428418
1846225,1,-0.119186407719209,0.75,"shelf",1,NA,122.450004152663,38.7499993428418
1846230,1,-0.408935392973501,0.38,"shelf",1,NA,122.950004169619,38.7499993428418
1846231,1,-0.309803919971486,0.48,"shelf",1,NA,123.050004173011,38.7499993428418
1846238,1,-0.886056647693163,0.12,"shelf",1,NA,123.75000419675,38.7499993428418
1847836,1,0.397940008672038,2.49,"shelf",1,NA,-76.4500025926588,38.6499993445377
1847850,1,-0.3767507096021,0.41,"shelf",1,NA,-75.0500025451804,38.6499993445377
1847853,1,-0.602059991327962,0.24,"shelf",1,NA,-74.7500025350065,38.6499993445377
1847856,1,-1.15490195998574,0.06,"shelf",1,NA,-74.4500025248326,38.6499993445377
1847858,1,-1.52287874528034,0.02,"shelf",1,NA,-74.2500025180499,38.6499993445377
1847860,1,-1,0.09,"shelf",1,NA,-74.0500025112673,38.6499993445377
1847863,1,-0.958607314841775,0.1,"shelf",1,NA,-73.7500025010934,38.6499993445377
1847866,1,-0.522878745280338,0.29,"shelf",1,NA,-73.4500024909194,38.6499993445377
1847868,1,-0.638272163982407,0.22,"shelf",1,NA,-73.2500024841368,38.6499993445377
1847933,2,-0.443697499232713,0.35,"deep",1,NA,-66.7500022637014,38.6499993445377
1848333,2,-0.886056647693163,0.12,"deep",1,NA,-26.7500009071762,38.6499993445377
1848496,1,0.0530784434834198,1.12,"deep",1,NA,-10.4500003543922,38.6499993445377
1848504,2,0.676218614749688,4.75,"deep",2,NA,-9.65000032726169,38.6499993445377
1848505,18,0.203920579127739,1.615,"shelf",5,0.060713247946868,-9.55000032387039,38.6499993445377
1848506,24,0.109426413043229,1.51,"shelf",9,0.259644354331489,-9.45000032047909,38.6499993445377
1848507,4,-0.484196693420299,0.52,"shelf",3,0.54015842363886,-9.35000031708776,38.6499993445377
1848615,1,-0.698970004336019,0.19,"shelf",1,NA,1.45000004917404,38.6499993445377
1848708,4,-0.204062427003586,0.6,"deep",4,0.043601546244815,10.7500003645661,38.6499993445377
1849777,1,-0.236572006437063,0.57,"shelf",1,NA,117.65000398988,38.6499993445377
1849778,2,-0.218615728491741,0.595,"shelf",2,NA,117.750003993271,38.6499993445377
1849779,1,-0.327902142064283,0.46,"shelf",1,NA,117.850003996662,38.6499993445377
1849780,2,-0.373330997336947,0.43,"shelf",2,NA,117.950004000054,38.6499993445377
1849785,2,-0.337242168318426,0.45,"shelf",2,NA,118.45000401701,38.6499993445377
1849788,3,-0.310633520106051,0.48,"shelf",3,0.00143690958303239,118.750004027184,38.6499993445377
1849790,6,-0.238994881242349,0.59,"shelf",6,0.0352565109775107,118.950004033967,38.6499993445377
1849792,3,-0.222332105081434,0.59,"shelf",3,0.000837196223630482,119.150004040749,38.6499993445377
1849794,2,-0.124591578675123,0.7406,"shelf",2,NA,119.350004047532,38.6499993445377
1849796,4,-0.176356844527618,0.6799,"shelf",4,0.0303279947983276,119.550004054315,38.6499993445377
1849799,2,-0.528995973488843,0.29,"shelf",2,NA,119.850004064489,38.6499993445377
1849800,1,-0.455559862682308,0.3403,"shelf",1,NA,119.95000406788,38.6499993445377
1849807,2,-0.443697499232713,0.38,"shelf",2,NA,120.650004091619,38.6499993445377
1849817,2,-0.538896861280492,0.29,"shelf",2,NA,121.650004125532,38.6499993445377
1849818,1,-0.522878745280338,0.29,"shelf",1,NA,121.750004128924,38.6499993445377
1849819,2,-0.447408468297599,0.34695,"shelf",2,NA,121.850004132315,38.6499993445377
1849837,1,-0.958607314841775,0.1,"shelf",1,NA,123.650004193359,38.6499993445377
1849946,1,-0.136677139879544,0.72,"deep",1,NA,134.550004563012,38.6499993445377
1851436,14,0.551395295587034,3.525,"shelf",2,NA,-76.4500025926588,38.5499993462336
1851455,1,-1.22184874961636,0.05,"shelf",1,NA,-74.5500025282239,38.5499993462336
1851461,1,-0.853871964321762,0.13,"shelf",1,NA,-73.950002507876,38.5499993462336
1851463,1,-1,0.09,"shelf",1,NA,-73.7500025010934,38.5499993462336
1851465,1,-1.04575749056068,0.08,"shelf",1,NA,-73.5500024943107,38.5499993462336
1851466,1,-1,0.09,"shelf",1,NA,-73.4500024909194,38.5499993462336
1851467,1,-1,0.09,"deep",1,NA,-73.3500024875281,38.5499993462336
1851468,1,-0.327902142064283,0.46,"deep",1,NA,-73.2500024841368,38.5499993462336
1851469,1,-0.221848749616356,0.59,"deep",1,NA,-73.1500024807455,38.5499993462336
1851471,1,0.0934216851622351,1.23,"deep",1,NA,-72.9500024739629,38.5499993462336
1851472,1,-0.0555173278498314,0.87,"deep",1,NA,-72.8500024705715,38.5499993462336
1851478,1,-0.0915149811213502,0.8,"deep",1,NA,-72.2500024502237,38.5499993462336
1852104,1,-0.173925197299174,0.66,"shelf",1,NA,-9.65000032726169,38.5499993462336
1852105,1,0.20682587603185,1.6,"shelf",1,NA,-9.55000032387039,38.5499993462336
1852106,2,0.252574989159953,1.79,"shelf",2,NA,-9.45000032047909,38.5499993462336
1852107,25,0.0238014607653945,1.52,"shelf",10,0.665468797909548,-9.35000031708776,38.5499993462336
1852108,12,0.122875903462473,1.38995,"shelf",8,0.114082421802429,-9.25000031369646,38.5499993462336
1852215,1,-0.309803919971486,0.48,"deep",1,NA,1.45000004917404,38.5499993462336
1852220,1,-0.443697499232713,0.35,"deep",1,NA,1.9500000661306,38.5499993462336
1852227,1,-0.229147988357856,0.58,"deep",1,NA,2.65000008986979,38.5499993462336
1852293,1,-0.113509274827518,0.76,"deep",1,NA,9.25000031369646,38.5499993462336
1852294,1,-0.200659450546418,0.62,"deep",1,NA,9.35000031708776,38.5499993462336
1852309,1,-0.180456064458131,0.65,"deep",1,NA,10.8500003679574,38.5499993462336
1852400,1,-0.148741651280925,0.7,"deep",1,NA,19.950000676567,38.5499993462336
1853380,3,-0.425172779989286,0.35,"shelf",3,0.0802874074668867,117.950004000054,38.5499993462336
1853382,1,-0.310957660971828,0.4787,"shelf",1,NA,118.150004006836,38.5499993462336
1853385,1,-0.340273904762208,0.4468,"shelf",1,NA,118.45000401701,38.5499993462336
1853387,1,-0.327902142064283,0.46,"shelf",1,NA,118.650004023793,38.5499993462336
1853388,2,-0.501413878608758,0.33155,"shelf",2,NA,118.750004027184,38.5499993462336
1853390,5,-0.244798304227218,0.54,"shelf",3,0.0568721013972828,118.950004033967,38.5499993462336
1853407,1,-0.618163200001657,0.2309,"shelf",1,NA,120.650004091619,38.5499993462336
1853408,1,-0.958607314841775,0.1,"shelf",1,NA,120.75000409501,38.5499993462336
1853414,1,-0.568636235841013,0.26,"shelf",1,NA,121.350004115358,38.5499993462336
1853420,1,-0.440332721611942,0.3528,"shelf",1,NA,121.950004135706,38.5499993462336
1853429,2,-0.264500915169563,0.535,"shelf",2,NA,122.850004166228,38.5499993462336
1853430,2,-0.520789735973741,0.29145,"shelf",2,NA,122.950004169619,38.5499993462336
1853433,1,-0.760700520873107,0.1635,"shelf",1,NA,123.250004179793,38.5499993462336
1854561,1,0.324282455297693,2.1,"deep",1,NA,-123.950004203533,38.4499993479295
1854562,1,0.478566495593843,3,"deep",1,NA,-123.850004200141,38.4499993479295
1854563,1,0.324282455297693,2.1,"deep",1,NA,-123.75000419675,38.4499993479295
1855036,1,0.334453751150931,2.15,"shelf",1,NA,-76.4500025926588,38.4499993479295
1855051,1,-1.09691001300806,0.07,"shelf",1,NA,-74.9500025417891,38.4499993479295
1855056,1,-1.30102999566398,0.04,"shelf",1,NA,-74.4500025248326,38.4499993479295
1855058,1,-1.15490195998574,0.06,"shelf",1,NA,-74.2500025180499,38.4499993479295
1855067,1,-0.236572006437063,0.57,"deep",1,NA,-73.3500024875281,38.4499993479295
1855706,3,0.0677268733232933,1.4,"deep",2,NA,-9.45000032047909,38.4499993479295
1855707,5,-0.0656000736813319,0.82,"deep",4,0.225009498525182,-9.35000031708776,38.4499993479295
1855708,2,0.14717799257258,1.47,"shelf",2,NA,-9.25000031369646,38.4499993479295
1855709,1,0.0606978403536116,1.14,"shelf",1,NA,-9.15000031030513,38.4499993479295
1855710,3,-0.0823045204983345,0.8,"shelf",2,NA,-9.05000030691383,38.4499993479295
1855711,6,0.222837528852763,1.97,"shelf",3,0.20728489382057,-8.95000030352253,38.4499993479295
1855815,2,-0.27603356720391,0.52,"deep",2,NA,1.45000004917404,38.4499993479295
1855825,1,-0.565271458220242,0.2621,"deep",1,NA,2.45000008308716,38.4499993479295
1855893,1,-0.148741651280925,0.7,"deep",1,NA,9.25000031369646,38.4499993479295
1855980,1,-0.2518119729938,0.55,"deep",1,NA,17.9500006087407,38.4499993479295
1856978,2,-0.255231685258952,0.55,"shelf",2,NA,117.750003993271,38.4499993479295
1856979,2,-0.323523044144956,0.465,"shelf",2,NA,117.850003996662,38.4499993479295
1856980,1,-0.142667503568732,0.71,"shelf",1,NA,117.950004000054,38.4499993479295
1856981,3,-0.529999762485513,0.33,"shelf",3,0.128582494392019,118.050004003445,38.4499993479295
1856990,1,-0.221848749616356,0.59,"shelf",1,NA,118.950004033967,38.4499993479295
1856991,3,-0.293426732702609,0.5,"shelf",3,0.00172669669305774,119.050004037358,38.4499993479295
1856992,1,-0.229147988357856,0.58,"shelf",1,NA,119.150004040749,38.4499993479295
1856994,2,-0.322178474889566,0.47,"shelf",2,NA,119.350004047532,38.4499993479295
1856996,3,-0.318457482958331,0.47,"shelf",3,0.000521831688940563,119.550004054315,38.4499993479295
1856998,1,-0.537602002101044,0.28,"shelf",1,NA,119.750004061097,38.4499993479295
1857007,1,-1.04575749056068,0.08,"shelf",1,NA,120.650004091619,38.4499993479295
1857014,1,-0.568636235841013,0.26,"shelf",1,NA,121.350004115358,38.4499993479295
1857020,3,-0.206451560269692,0.64,"shelf",1,NA,121.950004135706,38.4499993479295
1857025,1,0.110589710299249,1.28,"shelf",1,NA,122.450004152663,38.4499993479295
1857026,1,-0.585026652029182,0.25,"shelf",1,NA,122.550004156054,38.4499993479295
1857035,2,-0.872363747448347,0.13,"shelf",1,NA,123.450004186576,38.4499993479295
1857039,1,-0.744727494896694,0.17,"shelf",1,NA,123.850004200141,38.4499993479295
1857332,1,-0.167491087293764,0.67,"deep",1,NA,153.150005193796,38.4499993479295
1857404,1,-0.142667503568732,0.71,"deep",1,NA,160.35000543797,38.4499993479295
1857790,1,-0.187086643357144,0.64,"deep",1,NA,-161.05000546171,38.3499993496254
1858163,1,0.303196057420489,2,"deep",1,NA,-123.75000419675,38.3499993496254
1858637,1,0.238046103128795,1.72,"shelf",1,NA,-76.3500025892675,38.3499993496254
1858650,1,-1.04575749056068,0.08,"shelf",1,NA,-75.0500025451804,38.3499993496254
1858653,1,-1.22184874961636,0.05,"shelf",1,NA,-74.7500025350065,38.3499993496254
1858656,1,-1.22184874961636,0.05,"shelf",1,NA,-74.4500025248326,38.3499993496254
1858658,1,-1.04575749056068,0.08,"shelf",1,NA,-74.2500025180499,38.3499993496254
1858661,1,-0.958607314841775,0.1,"shelf",1,NA,-73.950002507876,38.3499993496254
1858663,1,-0.619788758288394,0.23,"shelf",1,NA,-73.7500025010934,38.3499993496254
1858669,1,-0.0177287669604316,0.95,"deep",1,NA,-73.1500024807455,38.3499993496254
1858674,1,-0.207608310501746,0.61,"deep",1,NA,-72.6500024637889,38.3499993496254
1858705,1,0.117271295655764,1.3,"deep",1,NA,-69.5500023586582,38.3499993496254
1858713,1,-0.267606240177031,0.53,"deep",1,NA,-68.7500023315277,38.3499993496254
1859306,2,-0.0157351778125802,1,"deep",1,NA,-9.45000032047909,38.3499993496254
1859307,1,0.318063334962761,2.07,"deep",1,NA,-9.35000031708776,38.3499993496254
1859308,5,0.000398320002228274,0.96,"deep",3,0.0218752730264764,-9.25000031369646,38.3499993496254
1859309,3,-0.195008884009727,0.49,"deep",3,0.271912671457327,-9.15000031030513,38.3499993496254
1859310,3,0.0853962880407876,1.05,"shelf",3,0.164830633334193,-9.05000030691383,38.3499993496254
1859311,2,0.064393429321299,1.15,"shelf",2,NA,-8.95000030352253,38.3499993496254
1859312,1,0.12057393120585,1.31,"shelf",1,NA,-8.8500003001312,38.3499993496254
1859415,2,-0.220765718738102,0.595,"deep",2,NA,1.45000004917404,38.3499993496254
1859513,2,-0.0680413115210698,0.845,"deep",2,NA,11.2500003815227,38.3499993496254
1859600,1,-0.0506099933550872,0.88,"deep",1,NA,19.950000676567,38.3499993496254
1860580,1,-0.173925197299174,0.66,"shelf",1,NA,117.950004000054,38.3499993496254
1860586,2,-0.590228032229066,0.285,"shelf",2,NA,118.550004020402,38.3499993496254
1860589,1,-0.221848749616356,0.59,"shelf",1,NA,118.850004030576,38.3499993496254
1860590,3,-0.296111434686827,0.52,"shelf",2,NA,118.950004033967,38.3499993496254
1860591,1,-0.356547323513813,0.43,"shelf",1,NA,119.050004037358,38.3499993496254
1860592,1,-0.2518119729938,0.55,"shelf",1,NA,119.150004040749,38.3499993496254
1860593,3,-0.291805843652178,0.51,"shelf",1,NA,119.250004044141,38.3499993496254
1860595,7,-0.25466868379167,0.57,"shelf",5,0.0297392743255204,119.450004050923,38.3499993496254
1860598,4,-0.408806220059665,0.43,"shelf",3,0.13424874687619,119.750004061097,38.3499993496254
1860602,3,-0.402076854164511,0.4,"shelf",3,0.0257395062881073,120.150004074663,38.3499993496254
1860603,2,-0.31428134129795,0.48,"shelf",2,NA,120.250004078054,38.3499993496254
1860605,3,-0.444144995191216,0.35,"shelf",1,NA,120.450004084837,38.3499993496254
1860608,1,-1.04575749056068,0.08,"shelf",1,NA,120.75000409501,38.3499993496254
1860617,1,-0.468521082957745,0.33,"shelf",1,NA,121.650004125532,38.3499993496254
1860618,1,-0.469928431162622,0.3289,"shelf",1,NA,121.750004128924,38.3499993496254
1860621,1,0.0315700321411004,1.0654,"shelf",1,NA,122.050004139098,38.3499993496254
1860624,2,-0.0804776030702695,0.82085,"shelf",2,NA,122.350004149271,38.3499993496254
1860628,1,-0.0969100130080564,0.79,"shelf",1,NA,122.750004162837,38.3499993496254
1862264,1,0.184691430817599,1.52,"deep",1,NA,-73.650002497702,38.2499993513213
1862268,1,0.0934216851622351,1.23,"deep",1,NA,-73.2500024841368,38.2499993513213
1862276,1,-0.161150909262745,0.68,"deep",1,NA,-72.4500024570063,38.2499993513213
1862278,1,-0.200659450546418,0.62,"deep",1,NA,-72.2500024502237,38.2499993513213
1862897,6,-0.057017327879715,0.875,"deep",2,NA,-10.3500003510009,38.2499993513213
1862900,1,0.117271295655764,1.3,"deep",1,NA,-10.050000340827,38.2499993513213
1862906,1,-0.0409586076789064,0.9,"deep",1,NA,-9.45000032047909,38.2499993513213
1862907,1,0.161368002234975,1.44,"deep",1,NA,-9.35000031708776,38.2499993513213
1862910,2,-0.0370347010657643,0.95,"shelf",2,NA,-9.05000030691383,38.2499993513213
1862912,3,0.0428331430857726,1.09,"shelf",3,0.0392518264198638,-8.8500003001312,38.2499993513213
1863015,1,-0.259637310505756,0.54,"deep",1,NA,1.45000004917404,38.2499993513213
1863090,1,-0.130768280269024,0.73,"deep",1,NA,8.95000030352253,38.2499993513213
1863114,1,0,0.99,"deep",1,NA,11.350000384914,38.2499993513213
1863167,2,-0.186059697393571,0.64154065,"deep",1,NA,16.6500005646536,38.2499993513213
1864186,3,-0.758465494867761,0.12,"shelf",3,0.417141127648054,118.550004020402,38.2499993513213
1864187,1,-0.677780705266081,0.2,"shelf",1,NA,118.650004023793,38.2499993513213
1864188,2,-0.507333925184779,0.32785,"shelf",2,NA,118.750004027184,38.2499993513213
1864189,1,-0.769551078621726,0.16,"shelf",1,NA,118.850004030576,38.2499993513213
1864190,3,-0.365191119776105,0.42,"shelf",3,0.002321683587659,118.950004033967,38.2499993513213
1864191,2,-0.36700181475246,0.42,"shelf",1,NA,119.050004037358,38.2499993513213
1864193,1,-0.309803919971486,0.48,"shelf",1,NA,119.250004044141,38.2499993513213
1864195,1,-0.293282217663241,0.499,"shelf",1,NA,119.450004050923,38.2499993513213
1864199,3,-0.436794652443286,0.28,"shelf",3,0.179852575681033,119.850004064489,38.2499993513213
1864213,2,-0.585348113584488,0.25,"shelf",1,NA,121.250004111967,38.2499993513213
1864220,1,0.0453229787866575,1.1,"shelf",1,NA,121.950004135706,38.2499993513213
1864228,3,-0.122130056410107,0.79,"shelf",2,NA,122.750004162837,38.2499993513213
1865367,1,-0.0409586076789064,0.9,"shelf",1,NA,-123.350004183185,38.1499993530172
1865838,1,-0.853871964321762,0.13,"shelf",1,NA,-76.2500025858762,38.1499993530172
1865849,2,-0.684786062487488,0.33,"shelf",2,NA,-75.1500025485717,38.1499993530172
1865850,1,-1.15490195998574,0.06,"shelf",1,NA,-75.0500025451804,38.1499993530172
1865851,1,-1.22184874961636,0.05,"shelf",1,NA,-74.9500025417891,38.1499993530172
1865853,1,-1.22184874961636,0.05,"shelf",1,NA,-74.7500025350065,38.1499993530172
1865856,1,-1.09691001300806,0.07,"shelf",1,NA,-74.4500025248326,38.1499993530172
1865858,1,-1.30102999566398,0.04,"shelf",1,NA,-74.2500025180499,38.1499993530172
1865860,1,-0.508638306165727,0.3,"shelf",1,NA,-74.0500025112673,38.1499993530172
1865863,1,-0.958607314841775,0.1,"deep",1,NA,-73.7500025010934,38.1499993530172
1865864,1,-0.301029995663981,0.49,"deep",1,NA,-73.650002497702,38.1499993530172
1865882,1,-0.0655015487564323,0.85,"deep",1,NA,-71.8500024366584,38.1499993530172
1865892,1,0.14921911265538,1.4,"deep",1,NA,-70.8500024027453,38.1499993530172
1866499,1,0.0293837776852097,1.06,"deep",1,NA,-10.1500003442183,38.1499993530172
1867791,2,-0.524574270555727,0.32,"shelf",2,NA,119.050004037358,38.1499993530172
1867792,2,-0.487757166150416,0.335,"shelf",2,NA,119.150004040749,38.1499993530172
1867793,1,-0.408935392973501,0.38,"shelf",1,NA,119.250004044141,38.1499993530172
1867794,3,-0.240320257646315,0.64,"shelf",3,0.0922033246193681,119.350004047532,38.1499993530172
1867798,3,-0.375037496384629,0.41,"shelf",3,0.00296737233685722,119.750004061097,38.1499993530172
1867805,1,-0.481486060122112,0.32,"shelf",1,NA,120.450004084837,38.1499993530172
1867813,2,-0.455931955649724,0.34,"shelf",1,NA,121.250004111967,38.1499993530172
1867815,1,-0.573976984310124,0.2567,"shelf",1,NA,121.45000411875,38.1499993530172
1867818,3,-0.087794039916967,0.72,"shelf",2,NA,121.750004128924,38.1499993530172
1867820,2,0.0297438421372235,1.07,"shelf",1,NA,121.950004135706,38.1499993530172
1867822,2,0.0686137382214533,1.165,"shelf",2,NA,122.150004142489,38.1499993530172
1867823,1,0.0342673970380256,1.0721,"shelf",1,NA,122.25000414588,38.1499993530172
1867825,1,0.139879086401237,1.37,"shelf",1,NA,122.450004152663,38.1499993530172
1867833,2,-0.430690783050254,0.365,"shelf",1,NA,123.250004179793,38.1499993530172
1868367,1,-0.283996656365201,0.51,"deep",1,NA,176.650005990754,38.1499993530172
1868403,1,-0.723538195826756,0.179,"deep",1,NA,-179.750006095885,38.0499993547131
1869437,1,0.324282455297693,2.1,"shelf",1,NA,-76.3500025892675,38.0499993547131
1869449,1,-0.292429823902064,0.5,"shelf",1,NA,-75.1500025485717,38.0499993547131
1869458,1,-1.09691001300806,0.07,"shelf",1,NA,-74.2500025180499,38.0499993547131
1869461,1,-0.744727494896694,0.17,"deep",1,NA,-73.950002507876,38.0499993547131
1869465,1,0.167317334748176,1.46,"deep",1,NA,-73.5500024943107,38.0499993547131
1869471,1,-0.0457574905606751,0.89,"deep",1,NA,-72.9500024739629,38.0499993547131
1869505,1,-0.346787486224656,0.44,"deep",1,NA,-69.5500023586582,38.0499993547131
1869756,2,-0.327902142064283,0.46,"deep",1,NA,-44.4500015074386,38.0499993547131
1870097,1,0.12057393120585,1.31,"deep",1,NA,-10.3500003510009,38.0499993547131
1870098,1,0.143014800254095,1.38,"deep",1,NA,-10.2500003476096,38.0499993547131
1870102,1,0.0969100130080564,1.24,"deep",1,NA,-9.85000033404432,38.0499993547131
1870215,1,-0.2518119729938,0.55,"deep",1,NA,1.45000004917404,38.0499993547131
1870221,1,-0.167491087293764,0.67,"deep",1,NA,2.05000006952193,38.0499993547131
1870284,1,-0.0809219076239261,0.82,"deep",1,NA,8.35000028317464,38.0499993547131
1870400,1,-0.10790539730952,0.77,"deep",1,NA,19.950000676567,38.0499993547131
1871392,4,-0.45544176305469,0.37,"shelf",4,0.212234196674662,119.150004040749,38.0499993547131
